radio,1 Urbano,2 Rural agrupado,3 Rural disperso,TOTAL
820630104,318,0,0,318
820630105,396,0,0,396
820630106,0,0,167,167
820630107,0,329,0,329
820630108,0,0,93,93
820630109,312,0,0,312
820630110,390,0,0,390
820630111,0,0,188,188
820630112,0,0,180,180
820630113,0,0,72,72
820630114,0,0,164,164
820630115,0,0,59,59
820630116,1,0,41,42
820630117,9,0,41,50
820630118,141,0,172,313
820630119,446,0,0,446
820630120,308,0,0,308
820630121,253,0,0,253
820630122,395,0,0,395
820630123,293,0,0,293
820630124,258,0,0,258
820630125,329,0,0,329
820630126,582,0,0,582
820630127,336,0,0,336
820630128,348,0,0,348
820630129,626,0,0,626
820630201,0,112,0,112
820630202,0,0,62,62
820630203,0,0,39,39
820630204,359,0,0,359
820630205,321,0,0,321
820630206,359,0,0,359
820630207,427,0,0,427
820630208,496,0,0,496
820630209,306,0,0,306
820630210,327,0,0,327
820630211,291,0,0,291
820630212,428,0,0,428
820630213,479,0,0,479
820630214,68,0,41,109
820630215,0,109,0,109
820630216,0,251,0,251
820630217,0,0,101,101
820630218,0,0,81,81
820630219,0,144,53,197
820630220,296,0,68,364
820630221,512,0,0,512
820630222,444,0,0,444
820630223,47,0,74,121
820630224,15,0,98,113
820630225,0,178,0,178
820630226,0,107,53,160
820630227,0,0,121,121
820630228,8,0,92,100
820630229,0,0,33,33
820630230,0,0,58,58
820630231,325,0,0,325
820630232,411,0,0,411
820630301,0,363,2,365
820630302,368,0,4,372
820630303,490,0,9,499
820630304,0,0,4,4
820630305,313,0,0,313
820630306,232,0,0,232
820630307,536,0,0,536
820630308,347,0,0,347
820630309,454,0,0,454
820630310,410,0,0,410
820630311,479,0,0,479
820630312,564,0,8,572
820630313,305,0,4,309
820630314,440,0,0,440
820630315,240,0,0,240
820630316,399,0,0,399
820630317,516,0,6,522
820630318,0,0,10,10
820630319,475,0,0,475
820630320,0,0,2,2
820630321,0,0,1,1
820630322,630,0,1,631
820630323,295,0,0,295
820630324,643,0,0,643
820630325,453,0,0,453
820630326,355,0,0,355
820630327,470,0,0,470
820630401,34,0,0,34
820630402,372,0,0,372
820630403,123,0,0,123
820630404,383,0,0,383
820630405,64,0,0,64
820630406,13,0,0,13
820630407,267,0,0,267
820630408,222,0,0,222
820630409,798,0,0,798
820630410,870,0,0,870
820630411,335,0,0,335
820630412,542,0,0,542
820630501,510,0,0,510
820630502,389,0,0,389
820630503,275,0,0,275
820630504,298,0,0,298
820630505,279,0,0,279
820630506,544,0,0,544
820630507,241,0,0,241
820630508,396,0,0,396
820630509,579,0,0,579
820630510,207,0,0,207
820630511,335,0,0,335
820630512,269,0,0,269
820630513,298,0,0,298
820630601,413,0,0,413
820630602,313,0,0,313
820630603,443,0,0,443
820630604,383,0,0,383
820630605,211,0,0,211
820630606,254,0,0,254
820630607,230,0,0,230
820630608,225,0,0,225
820630609,486,0,0,486
820630610,232,0,0,232
820630611,236,0,0,236
820630612,253,0,0,253
820630613,282,0,0,282
820630614,342,0,0,342
820630615,313,0,0,313
820630616,326,0,0,326
820630617,345,0,0,345
820630618,261,0,0,261
820630701,309,0,0,309
820630702,265,0,0,265
820630703,280,0,0,280
820630704,489,0,0,489
820630705,494,0,0,494
820630706,520,0,0,520
820630707,339,0,0,339
820630708,275,0,0,275
820630709,260,0,0,260
820630710,283,0,0,283
820630711,292,0,0,292
820630712,341,0,0,341
820630713,343,0,0,343
820630714,236,0,0,236
820630801,278,0,0,278
820630802,353,0,0,353
820630803,283,0,0,283
820630804,321,0,0,321
820630805,261,0,0,261
820630806,273,0,0,273
820630807,256,0,0,256
820630808,328,0,0,328
820630809,289,0,0,289
820630810,338,0,0,338
820630811,292,0,0,292
820630812,380,0,0,380
820630813,227,0,0,227
820630814,241,0,0,241
820630901,429,0,0,429
820630902,255,0,0,255
820630903,403,0,0,403
820630904,259,0,0,259
820630905,258,0,0,258
820630906,373,0,0,373
820630907,259,0,0,259
820630908,383,0,0,383
820630909,327,0,0,327
820630910,371,0,0,371
820631001,301,0,0,301
820631002,386,0,0,386
820631003,242,0,0,242
820631004,210,0,0,210
820631005,248,0,0,248
820631006,274,0,0,274
820631007,415,0,0,415
820631008,485,0,0,485
820631009,320,0,0,320
820631010,397,0,0,397
820631011,401,0,0,401
820631012,214,0,0,214
820631013,428,0,0,428
820631101,385,0,0,385
820631102,286,0,0,286
820631103,355,0,0,355
820631104,250,0,0,250
820631105,409,0,0,409
820631106,412,0,0,412
820631107,620,0,0,620
820631108,211,0,0,211
820631109,127,0,0,127
820631110,396,0,0,396
820631111,361,0,0,361
820631112,231,0,0,231
820631113,310,0,0,310
820631114,260,0,0,260
820631115,355,0,0,355
820631116,316,0,0,316
820631117,251,0,0,251
820631118,293,0,0,293
820631119,213,0,0,213
820631201,371,0,0,371
820631202,211,0,0,211
820631203,165,0,0,165
820631204,339,0,0,339
820631205,212,0,0,212
820631206,115,0,0,115
820631207,394,0,0,394
820631208,389,0,0,389
820631209,436,0,0,436
820631210,249,0,0,249
820631211,240,0,0,240
820631212,339,0,0,339
820631213,264,0,0,264
820631214,248,0,0,248
820631215,168,0,0,168
820631301,301,0,0,301
820631302,376,0,0,376
820631303,191,0,0,191
820631304,331,0,0,331
820631305,284,0,0,284
820631306,265,0,0,265
820631307,276,0,0,276
820631308,224,0,0,224
820631309,411,0,0,411
820631310,230,0,0,230
820631311,292,0,0,292
820631312,312,0,0,312
820631313,433,0,0,433
820631314,294,0,0,294
820631315,392,0,0,392
820631316,440,0,0,440
820631317,402,0,0,402
820631318,291,0,0,291
820631319,226,0,0,226
820631320,241,0,0,241
820631401,365,0,0,365
820631402,418,0,0,418
820631403,416,0,0,416
820631404,389,0,0,389
820631405,304,0,0,304
820631406,326,0,0,326
820631407,338,0,0,338
820631408,341,0,0,341
820631409,430,0,0,430
820631410,394,0,0,394
820631411,381,0,0,381
820631501,430,0,0,430
820631502,321,0,0,321
820631503,354,0,0,354
820631504,287,0,0,287
820631505,360,0,0,360
820631506,216,0,0,216
820631507,332,0,0,332
820631508,298,0,0,298
820631509,324,0,0,324
820631510,383,0,0,383
820631511,331,0,0,331
820631512,340,0,0,340
820631513,210,0,0,210
820631601,343,0,0,343
820631602,355,0,0,355
820631603,445,0,0,445
820631604,280,0,0,280
820631605,263,0,0,263
820631606,289,0,0,289
820631607,203,0,0,203
820631608,377,0,0,377
820631609,231,0,0,231
820631610,423,0,0,423
820631611,245,0,0,245
820631612,289,0,0,289
820631701,415,0,0,415
820631702,519,0,0,519
820631703,215,0,0,215
820631704,211,0,0,211
820631705,399,0,0,399
820631706,363,0,0,363
820631707,300,0,0,300
820631708,343,0,0,343
820631709,320,0,0,320
820631710,311,0,0,311
820631711,367,0,0,367
820631712,349,0,0,349
820631713,378,0,0,378
820631714,367,0,0,367
820631801,450,0,0,450
820631802,594,0,0,594
820631803,432,0,0,432
820631804,380,0,0,380
820631805,164,0,0,164
820631806,355,0,0,355
820631807,663,0,0,663
820631808,539,0,0,539
820631809,356,0,0,356
820631810,424,0,0,424
820631811,496,0,0,496
820631812,290,0,0,290
820631813,261,0,0,261
820631901,315,0,0,315
820631902,283,0,0,283
820631903,401,0,0,401
820631904,204,0,0,204
820631905,271,0,0,271
820631906,214,0,0,214
820631907,428,0,0,428
820631908,173,0,0,173
820631909,449,0,0,449
820631910,420,0,0,420
820631911,247,0,0,247
820631912,330,0,0,330
820631913,694,0,0,694
820632001,354,0,0,354
820632002,147,0,0,147
820632003,242,0,0,242
820632004,1,0,0,1
820632005,192,0,0,192
820632006,287,0,0,287
820632007,203,0,0,203
820632008,354,0,0,354
820632009,266,0,0,266
820632010,334,0,0,334
820632011,297,0,0,297
820632012,325,0,0,325
820632101,403,0,0,403
820632102,409,0,0,409
820632103,440,0,0,440
820632104,596,0,0,596
820632105,430,0,0,430
820632106,309,0,0,309
820632107,423,0,0,423
820632108,331,0,0,331
820632109,423,0,0,423
820632110,131,0,0,131
820632111,417,0,0,417
820632112,450,0,0,450
820632113,304,0,0,304
820632114,451,0,0,451
820632115,225,0,0,225
820632201,312,0,0,312
820632202,421,0,0,421
820632203,321,0,0,321
820632204,214,0,0,214
820632205,236,0,0,236
820632206,267,0,0,267
820632207,460,0,0,460
820632208,476,0,0,476
820632209,377,0,0,377
820632210,300,0,0,300
820632211,246,0,0,246
820632212,385,0,0,385
820632213,343,0,0,343
820632214,334,0,0,334
820632301,347,0,0,347
820632302,399,0,0,399
820632303,342,0,0,342
820632304,412,0,0,412
820632305,342,0,0,342
820632306,575,0,0,575
820632307,196,0,0,196
820632308,503,0,0,503
820632309,380,0,0,380
820632310,438,0,0,438
820632311,210,0,0,210
820632312,324,0,0,324
820632313,206,0,0,206
820632314,392,0,0,392
820632401,457,0,0,457
820632402,403,0,0,403
820632403,442,0,0,442
820632404,317,0,0,317
820632405,308,0,0,308
820632406,242,0,0,242
820632407,216,0,0,216
820632408,316,0,0,316
820632409,339,0,0,339
820632410,314,0,0,314
820632411,337,0,0,337
820632412,351,0,0,351
820632413,233,0,0,233
820632414,353,0,0,353
820632415,309,0,0,309
820632416,299,0,0,299
820632417,332,0,0,332
820632418,186,0,0,186
820632501,195,0,0,195
820632502,413,0,0,413
820632503,522,0,0,522
820632504,254,0,0,254
820632505,211,0,0,211
820632506,209,0,0,209
820632507,202,0,0,202
820632508,218,0,0,218
820632509,385,0,0,385
820632510,336,0,0,336
820632511,285,0,0,285
820632512,126,0,0,126
820632513,263,0,0,263
820632601,550,0,0,550
820632602,253,0,0,253
820632603,316,0,0,316
820632604,289,0,0,289
820632605,360,0,0,360
820632606,294,0,0,294
820632607,438,0,0,438
820632608,361,0,0,361
820632609,390,0,0,390
820632610,264,0,0,264
820632611,269,0,0,269
820632612,372,0,0,372
820632613,473,0,0,473
820632614,328,0,0,328
820632615,215,0,0,215
820632616,171,0,0,171
820632617,398,0,0,398
820632701,248,0,0,248
820632702,288,0,0,288
820632703,285,0,0,285
820632704,397,0,0,397
820632705,358,0,0,358
820632706,476,0,0,476
820632707,354,0,0,354
820632708,284,0,0,284
820632709,521,0,0,521
820632710,530,0,0,530
820632711,428,0,0,428
820632712,385,0,0,385
820632713,480,0,0,480
820632714,513,0,0,513
820632715,382,0,0,382
820632716,0,0,148,148
820632801,332,0,0,332
820632802,417,0,0,417
820632803,447,0,0,447
820632804,27,0,0,27
820632805,561,0,0,561
820632806,593,0,0,593
820632807,439,0,0,439
820632808,336,0,0,336
820632809,449,0,0,449
820632810,496,0,0,496
820632811,696,0,0,696
820632812,8,0,0,8
820632813,12,0,0,12
820632814,573,0,0,573
820632815,198,0,0,198
820632816,289,0,0,289
820632817,575,0,0,575
820632818,250,0,0,250
820632819,500,0,0,500
820632820,0,0,10,10
820632821,55,0,18,73
820632822,30,0,35,65
820632823,278,0,0,278
820632824,0,0,8,8
820632825,334,0,5,339
820632826,455,0,0,455
820632827,187,0,0,187
820632828,676,0,0,676
820632829,535,0,0,535
820632901,718,0,0,718
820632902,236,0,0,236
820632903,294,0,0,294
820632904,457,0,0,457
820632905,357,0,0,357
820632906,365,0,0,365
820632907,256,0,0,256
820632908,300,0,0,300
820632909,364,0,0,364
820632910,275,0,0,275
820632911,243,0,0,243
820632912,255,0,0,255
820632913,406,0,0,406
820632914,237,0,0,237
820632915,369,0,0,369
820633001,372,0,0,372
820633002,435,0,0,435
820633003,262,0,0,262
820633004,225,0,0,225
820633005,236,0,0,236
820633006,318,0,0,318
820633007,516,0,0,516
820633008,506,0,0,506
820633009,498,0,0,498
820633010,432,0,0,432
820633011,381,0,0,381
820633012,280,0,0,280
820633013,422,0,0,422
820633101,733,0,0,733
820633102,201,0,0,201
820633103,368,0,0,368
820633104,712,0,0,712
820633105,38,0,0,38
820633106,334,0,0,334
820633107,444,0,0,444
820633108,222,0,0,222
820633109,708,0,0,708
820633110,368,0,0,368
820633111,292,0,0,292
820633112,362,0,0,362
820633113,380,0,0,380
820633114,358,0,0,358
820633115,381,0,0,381
820633201,374,0,0,374
820633202,314,0,0,314
820633203,411,0,0,411
820633204,241,0,0,241
820633205,333,0,0,333
820633206,268,0,0,268
820633207,491,0,0,491
820633208,381,0,0,381
820633209,480,0,0,480
820633210,302,0,0,302
820633211,395,0,0,395
820633212,609,0,0,609
820633213,580,0,0,580
820633214,324,0,0,324
820633215,282,0,0,282
820633216,308,0,0,308
820633301,212,0,0,212
820633302,267,0,0,267
820633303,315,0,0,315
820633304,285,0,0,285
820633305,274,0,0,274
820633306,370,0,0,370
820633307,348,0,0,348
820633308,311,0,0,311
820633309,231,0,0,231
820633310,275,0,0,275
820633401,751,0,0,751
820633402,384,0,0,384
820633403,468,0,0,468
820633404,265,0,0,265
820633405,1444,0,0,1444
820633406,567,0,0,567
820633407,277,0,0,277
820633408,233,0,0,233
820633409,273,0,0,273
820633410,254,0,0,254
820633411,315,0,0,315
820633412,416,0,0,416
820633413,874,0,0,874
820633501,214,0,0,214
820633502,291,0,0,291
820633503,240,0,0,240
820633504,251,0,0,251
820633505,237,0,0,237
820633506,372,0,0,372
820633507,432,0,0,432
820633508,413,0,0,413
820633509,380,0,0,380
820700101,0,324,0,324
820700102,0,29,102,131
820700103,0,46,0,46
820700104,0,337,0,337
820700105,0,0,156,156
820700106,0,0,57,57
820700107,0,0,113,113
820700108,0,265,0,265
820700109,0,0,113,113
820700110,0,248,0,248
820700111,0,528,0,528
820700112,0,0,156,156
820700113,0,45,0,45
820700114,0,0,58,58
820700115,0,0,144,144
820700116,0,0,83,83
820700117,0,236,0,236
820700201,0,394,0,394
820700202,0,0,221,221
820700203,0,92,0,92
820700204,360,0,0,360
820700205,0,0,178,178
820700206,0,0,130,130
820700207,0,223,0,223
820700208,0,0,166,166
820700209,0,331,0,331
820700210,0,0,194,194
820700211,0,202,0,202
820700212,0,0,159,159
820700213,435,0,0,435
820700214,54,0,159,213
820700215,0,56,0,56
820700216,0,0,78,78
820700217,0,0,81,81
820700218,377,0,0,377
820700219,539,0,0,539
820700220,63,0,152,215
820700221,386,0,0,386
820700222,0,380,0,380
820700301,29,0,219,248
820700302,67,0,185,252
820700303,376,0,250,626
820700304,0,0,204,204
820700305,444,0,0,444
820700306,293,0,0,293
820700307,272,0,0,272
820700308,409,0,0,409
820700309,426,0,0,426
820700310,503,0,0,503
820700311,445,0,0,445
820700312,284,0,0,284
820700313,291,0,0,291
820700314,374,0,0,374
820700315,489,0,0,489
820700316,323,0,0,323
820700317,328,0,0,328
820700318,501,0,0,501
820700319,394,0,0,394
820700320,353,0,0,353
820700401,671,0,0,671
820700402,629,0,0,629
820700403,441,0,0,441
820700404,387,0,0,387
820700405,338,0,0,338
820700406,335,0,0,335
820700407,271,0,0,271
820700408,276,0,0,276
820700409,311,0,0,311
820700410,661,0,0,661
820700411,482,0,0,482
820700412,350,0,0,350
820700413,401,0,0,401
820700414,344,0,0,344
820700415,486,0,0,486
820700416,513,0,0,513
820700417,703,0,0,703
820700418,295,0,0,295
820700419,419,0,0,419
820700420,229,0,0,229
820700501,460,0,0,460
820700502,231,0,0,231
820700503,455,0,0,455
820700504,242,0,0,242
820700505,135,0,104,239
820700506,0,0,82,82
820700507,0,0,92,92
820700508,492,0,0,492
820700509,340,0,0,340
820700510,397,0,0,397
820700511,673,0,0,673
820700512,127,0,211,338
820700513,0,0,59,59
820700514,0,51,0,51
820700515,0,117,0,117
820700516,0,0,86,86
820700517,331,0,0,331
820700518,0,0,158,158
820700519,0,0,137,137
820700520,0,0,117,117
820700521,231,0,0,231
820700522,283,0,0,283
820700523,534,0,0,534
820700524,461,0,0,461
820700525,496,0,0,496
820700601,0,554,0,554
820700602,0,0,156,156
820700603,0,280,0,280
820700604,0,0,86,86
820700605,0,277,0,277
820700606,0,0,91,91
820700607,0,264,0,264
820700608,0,0,163,163
820700609,0,103,0,103
820700610,0,0,89,89
820700611,385,0,0,385
820700612,537,0,0,537
820700613,31,0,257,288
820700701,280,0,0,280
820700702,320,0,0,320
820700703,351,0,0,351
820700704,273,0,0,273
820700705,343,0,0,343
820700706,263,0,0,263
820700707,348,0,0,348
820700708,514,0,0,514
820700709,6,0,135,141
820700710,0,258,0,258
820700711,0,14,76,90
820700712,390,0,0,390
820700713,328,0,0,328
820700714,2,0,90,92
820700715,425,0,0,425
820700716,289,0,0,289
820700717,358,0,0,358
820700718,364,0,0,364
820770101,0,0,140,140
820770102,0,0,138,138
820770103,0,470,0,470
820770104,0,0,177,177
820770105,0,0,137,137
820770106,0,308,0,308
820770107,0,320,0,320
820770201,113,0,101,214
820770202,85,0,171,256
820770203,358,0,0,358
820770204,0,46,189,235
820770205,0,0,71,71
820770206,532,0,0,532
820770207,496,0,0,496
820770301,0,0,224,224
820770302,0,340,0,340
820770303,457,0,0,457
820770304,559,0,0,559
820770305,539,0,0,539
820770306,356,0,0,356
820770307,405,0,0,405
820770308,437,0,0,437
820770309,135,0,238,373
820770310,0,0,169,169
820770311,0,0,149,149
820770312,296,0,0,296
820770313,451,0,0,451
820770314,292,0,0,292
820770315,269,0,0,269
820770316,348,0,0,348
820770317,315,0,0,315
820770401,0,0,160,160
820770402,0,251,0,251
820770403,0,0,108,108
820770404,0,74,0,74
820770405,0,0,10,10
820770406,0,0,22,22
820770407,0,0,61,61
820770408,0,50,0,50
820770409,0,0,8,8
820840101,0,0,284,284
820840102,536,0,0,536
820840103,993,0,0,993
820840201,91,0,59,150
820840202,191,0,0,191
820840203,366,0,0,366
820840204,447,0,0,447
820840205,296,0,0,296
820840206,633,0,0,633
820840207,279,0,0,279
820840208,535,0,0,535
820840209,531,0,0,531
820840210,556,0,0,556
820840211,285,0,0,285
820840212,307,0,0,307
820840213,0,0,22,22
820840214,445,0,0,445
820840301,104,0,0,104
820840302,278,0,0,278
820840303,305,0,0,305
820840304,295,0,0,295
820840305,459,0,0,459
820840306,433,0,0,433
820840307,769,0,0,769
820840308,482,0,0,482
820840309,312,0,0,312
820840310,207,0,0,207
820840311,342,0,0,342
820840401,171,0,0,171
820840402,277,0,0,277
820840403,395,0,0,395
820840404,352,0,0,352
820840405,424,0,0,424
820840406,403,0,0,403
820840407,242,0,0,242
820840408,311,0,0,311
820840409,451,0,0,451
820840410,275,0,0,275
820840411,334,0,0,334
820840412,318,0,0,318
820840413,362,0,0,362
820840414,289,0,0,289
820840415,268,0,0,268
820840416,126,0,0,126
820840417,109,0,0,109
820840418,155,0,0,155
820840419,80,0,0,80
820840420,381,0,0,381
820840421,436,0,0,436
820840422,251,0,0,251
820840501,314,0,0,314
820840502,788,0,0,788
820840503,388,0,0,388
820840504,161,0,0,161
820840505,531,0,0,531
820840506,386,0,0,386
820840507,423,0,0,423
820840508,362,0,0,362
820840509,354,0,0,354
820840510,302,0,0,302
820840511,379,0,0,379
820840512,213,0,0,213
820840513,256,0,0,256
820840514,394,0,0,394
820840515,261,0,0,261
820840516,364,0,0,364
820840517,401,0,0,401
820840518,446,0,0,446
820840519,433,0,0,433
820840601,242,0,0,242
820840602,368,0,0,368
820840603,308,0,0,308
820840604,373,0,0,373
820840605,460,0,0,460
820840606,362,0,0,362
820840607,293,0,0,293
820840608,333,0,0,333
820840609,288,0,0,288
820840610,403,0,0,403
820840611,367,0,0,367
820840612,411,0,0,411
820840613,420,0,0,420
820840614,488,0,0,488
820840615,152,0,0,152
820840616,600,0,0,600
820840617,283,0,0,283
820840618,279,0,0,279
820840619,225,0,0,225
820840620,333,0,0,333
820840621,293,0,0,293
820840622,370,0,0,370
